video_id,duration_sec,frames_per_sec,width,height,rn
Q102260,22.356,23.976,480,360,2260
Q102261,22.69,29.97,480,360,2261
Q102262,34.702,29.97,480,360,2262
Q102263,13.305,23.976,640,360,2263
Q102264,9.969,23.976,640,360,2264
Q102265,25.026,29.97,640,360,2265
Q102266,36.72,25.0,480,360,2266
Q102267,18.753,29.97,640,360,2267
Q102268,60.027,29.97,640,360,2268
Q102269,46.28,29.97,640,360,2269
Q102270,71.372,29.97,360,400,2270
Q102271,10.386,23.976,480,360,2271
Q102272,18.753,29.97,480,360,2272
Q102273,60.027,29.97,480,360,2273
Q102274,60.027,29.97,480,360,2274
Q102275,57.892,29.97,640,360,2275
Q102276,34.869,29.97,450,236,2276
Q102277,59.994,29.97,528,360,2277
Q102278,51.48,25.0,480,360,2278
Q102279,89.99,29.97,640,360,2279
Q102280,43.411,29.97,360,640,2280
Q102281,6.007,29.97,640,360,2281
Q102282,10.511,29.97,480,360,2282
Q102283,60.027,29.97,480,360,2283
Q102284,29.997,29.97,544,360,2284
Q102285,22.732,23.976,480,360,2285
Q102286,47.2,25.0,544,360,2286
Q102287,9.01,29.97,480,360,2287
Q102288,60.027,29.97,640,360,2288
Q102289,9.51,29.97,480,360,2289
Q102290,38.906,29.97,640,360,2290
Q102291,48.749,29.97,640,360,2291
Q102292,16.484,29.97,480,360,2292
Q102293,60.027,29.97,480,360,2293
Q102294,20.755,29.97,480,360,2294
Q102295,10.978,29.97,480,360,2295
Q102296,56.057,29.97,480,360,2296
Q102297,53.959,24.0,640,360,2297
Q102298,8.009,29.97,640,360,2298
Q102299,15.716,29.97,480,360,2299
Q102300,49.1,30.0,360,544,2300
Q102301,83.334,30.0,640,360,2301
Q102302,89.99,29.97,480,360,2302
Q102303,12.613,29.97,360,640,2303
Q102304,11.178,29.97,480,360,2304
Q102305,11.812,29.97,480,360,2305
Q102306,7.917,24.0,360,640,2306
Q102307,8.6,25.0,480,360,2307
Q102308,5.206,29.97,480,360,2308
Q102309,15.282,29.97,480,360,2309
Q102310,11.112,29.97,360,640,2310
Q102311,25.234,23.976,640,360,2311
Q102312,47.682,29.97,480,360,2312
Q102313,18.986,29.97,640,360,2313
Q102314,51.085,29.97,640,360,2314
Q102315,25.793,29.97,640,360,2315
Q102316,16.183,29.97,480,360,2316
Q102317,22.289,29.97,640,360,2317
Q102318,68.536,29.97,608,360,2318
Q102319,33.3,29.97,640,360,2319
Q102320,36.704,29.97,640,360,2320
Q102321,39.173,29.97,480,360,2321
Q102322,17.018,29.97,480,360,2322
Q102323,30.297,29.97,480,360,2323
Q102324,60.027,29.97,480,360,2324
Q102325,10.878,29.97,640,360,2325
Q102326,60.019,23.976,480,360,2326
Q102327,11.012,29.97,640,360,2327
Q102328,43.144,29.97,480,360,2328
Q102329,8.175,23.976,544,360,2329
Q102330,60.027,29.97,640,360,2330
Q102331,9.61,29.97,640,360,2331
Q102332,42.009,29.97,640,360,2332
Q102333,50.551,29.97,480,360,2333
Q102334,61.52,23.976,640,360,2334
Q102335,15.85,29.97,480,360,2335
Q102336,19.42,29.97,480,360,2336
Q102337,33.534,29.97,480,360,2337
Q102338,23.107,23.976,360,640,2338
Q102339,37.08,25.0,480,360,2339
Q102340,44.311,29.97,500,332,2340
Q102341,33.634,29.97,640,360,2341
Q102342,32.099,29.97,480,360,2342
Q102343,60.027,29.97,480,360,2343
Q102344,60.027,29.97,640,360,2344
Q102345,19.209,24.0,480,360,2345
Q102346,60.019,23.976,480,360,2346
Q102347,60.027,29.97,480,360,2347
Q102348,11.812,29.97,480,360,2348
Q102349,26.594,29.97,480,360,2349
Q102350,50.751,29.97,588,294,2350
Q102351,23.0,24.0,640,360,2351
Q102352,93.792,24.0,360,768,2352
Q102353,27.828,29.97,640,360,2353
Q102354,31.899,29.97,640,360,2354
Q102355,26.56,29.97,448,336,2355
Q102356,19.553,29.97,640,360,2356
Q102357,40.808,29.97,480,360,2357
Q102358,20.48,25.0,640,360,2358
Q102359,13.614,29.97,480,360,2359
Q102360,24.725,29.97,640,360,2360
Q102361,40.1,30.0,350,1040,2361
Q102362,14.982,29.97,640,360,2362
Q102363,89.99,29.97,480,360,2363
Q102364,89.99,29.97,480,360,2364
Q102365,50.484,29.97,480,360,2365
Q102366,18.786,29.97,480,360,2366
Q102367,18.219,29.97,480,360,2367
Q102368,23.924,29.97,640,360,2368
Q102369,6.44,29.97,360,368,2369
Q102370,12.013,29.97,480,360,2370
Q102371,10.478,29.97,480,360,2371
Q102372,43.544,29.97,960,360,2372
Q102373,35.002,29.97,480,360,2373
Q102374,42.043,29.97,480,360,2374
Q102375,16.15,29.97,360,368,2375
Q102376,35.436,29.97,784,360,2376
Q102377,50.351,29.97,640,360,2377
Q102378,6.44,29.97,360,368,2378
Q102379,7.441,29.97,480,360,2379
Q102380,41.809,29.97,360,640,2380
Q102381,51.209,24.0,640,360,2381
Q102382,6.54,29.97,360,368,2382
Q102383,14.782,29.97,640,360,2383
Q102384,70.237,29.97,360,640,2384
Q102385,7.041,29.97,480,360,2385
Q102386,16.517,29.97,640,360,2386
Q102387,41.917,23.976,480,360,2387
Q102388,12.013,29.97,640,360,2388
Q102389,60.027,29.97,480,360,2389
Q102390,71.839,29.97,640,360,2390
Q102391,60.027,29.97,480,360,2391
Q102392,23.09,29.97,640,360,2392
Q102393,27.294,29.97,360,480,2393
Q102394,22.923,29.97,480,360,2394
Q102395,86.417,24.0,480,360,2395
Q102396,45.98,29.97,480,360,2396
Q102397,26.127,29.97,640,360,2397
Q102398,17.417,24.0,640,360,2398
Q102399,41.542,24.0,480,360,2399
Q102400,21.589,29.97,640,360,2400
Q102401,5.106,29.97,544,360,2401
Q102402,36.504,29.97,360,608,2402
Q102403,106.709,24.0,640,360,2403
Q102404,9.744,29.97,640,360,2404
Q102405,180.014,29.97,480,360,2405
Q102406,10.211,29.97,640,360,2406
Q102407,33.2,29.97,480,360,2407
Q102408,34.135,29.97,640,360,2408
Q102409,8.64,25.0,480,360,2409
Q102410,15.891,23.976,640,360,2410
Q102411,60.027,29.97,480,360,2411
Q102412,25.626,29.97,640,360,2412
Q102413,10.344,29.97,640,360,2413
Q102414,23.19,29.97,480,360,2414
Q102415,14.724,23.976,480,360,2415
Q102416,15.0,24.0,640,360,2416
Q102417,24.0,30.0,448,360,2417
Q102418,11.112,29.97,480,360,2418
Q102419,10.634,30.0,480,360,2419
Q102420,37.167,24.0,360,640,2420
Q102421,51.819,29.97,480,360,2421
Q102422,16.917,29.97,480,360,2422
Q102423,17.867,30.0,480,360,2423
Q102424,23.724,29.97,640,360,2424
Q102425,46.08,29.97,480,360,2425
Q102426,24.258,29.97,640,360,2426
Q102427,19.353,29.97,500,332,2427
Q102428,6.273,29.97,480,360,2428
Q102429,34.935,29.97,544,360,2429
Q102430,24.658,29.97,640,360,2430
Q102431,33.334,29.97,360,480,2431
Q102432,60.0,25.0,480,360,2432
Q102433,60.027,29.97,480,360,2433
Q102434,14.415,29.97,480,360,2434
Q102435,5.5,24.0,640,360,2435
Q102436,44.412,29.97,498,332,2436
Q102437,40.474,29.97,640,360,2437
Q102438,9.167,24.0,640,360,2438
Q102439,30.031,29.97,640,360,2439
Q102440,8.442,29.97,640,360,2440
Q102441,13.614,29.97,360,640,2441
Q102442,10.511,29.97,640,360,2442
Q102443,29.834,30.0,1152,360,2443
Q102444,68.6,30.0,880,360,2444
Q102445,18.767,30.0,480,360,2445
Q102446,21.022,29.97,640,360,2446
Q102447,38.734,30.0,960,360,2447
Q102448,81.667,30.0,480,360,2448
Q102449,60.0,25.0,480,360,2449
Q102450,18.767,30.0,544,360,2450
Q102451,23.6,30.0,576,360,2451
Q102452,24.167,24.0,480,360,2452
Q102453,5.473,29.97,480,360,2453
Q102454,24.291,29.97,480,360,2454
Q102455,17.385,29.97,480,360,2455
Q102456,39.473,29.97,480,360,2456
Q102457,7.074,29.97,360,480,2457
Q102458,10.386,23.976,480,360,2458
Q102459,17.218,29.97,640,360,2459
Q102460,22.423,29.97,360,480,2460
Q102461,60.0,25.0,448,360,2461
Q102462,9.0,25.0,480,360,2462
Q102463,27.695,29.97,480,360,2463
Q102464,39.573,29.97,640,360,2464
Q102465,33.0,29.97,480,360,2465
Q102466,36.537,29.97,640,360,2466
Q102467,60.027,29.97,480,360,2467
Q102468,14.482,29.97,480,360,2468
Q102469,42.309,29.97,480,360,2469
Q102470,60.027,29.97,544,360,2470
Q102471,60.019,23.976,640,360,2471
Q102472,60.027,29.97,640,360,2472
Q102473,60.027,29.97,480,360,2473
Q102474,43.944,29.97,480,360,2474
Q102475,58.559,29.97,480,360,2475
Q102476,90.007,23.976,480,360,2476
Q102477,41.542,29.97,480,360,2477
Q102478,60.027,29.97,640,360,2478
Q102479,60.027,29.97,480,360,2479
Q102480,25.993,29.97,480,360,2480
Q102481,10.044,29.97,480,360,2481
Q102482,60.027,29.97,576,360,2482
Q102483,34.402,29.97,480,360,2483
Q102484,25.826,29.97,480,360,2484
Q102485,36.8,30.0,1280,360,2485
Q102486,27.361,29.97,480,360,2486
Q102487,20.988,29.97,480,360,2487
Q102488,40.941,29.97,640,360,2488
Q102489,13.014,29.97,640,360,2489
Q102490,14.76,25.0,480,360,2490
Q102491,60.027,29.97,480,360,2491
Q102492,25.226,29.97,480,360,2492
Q102493,5.94,29.97,640,360,2493
Q102494,8.175,29.97,480,360,2494
Q102495,11.879,29.97,480,360,2495
Q102496,8.509,29.97,640,360,2496
Q102497,12.013,29.97,640,360,2497
Q102498,60.027,29.97,500,332,2498
Q102499,12.013,29.97,480,360,2499
Q102500,31.92,25.0,640,360,2500
Q102501,60.027,29.97,544,360,2501
Q102502,10.834,24.0,360,640,2502
Q102503,20.16,25.0,640,360,2503
Q102504,38.606,29.97,360,528,2504
Q102505,37.4,30.0,944,360,2505
Q102506,41.976,29.97,480,360,2506
Q102507,7.541,29.97,640,360,2507
Q102508,12.513,29.97,480,360,2508
Q102509,31.766,29.97,640,360,2509
Q102510,60.0,25.0,640,360,2510
Q102511,24.625,29.97,480,360,2511
Q102512,60.695,29.97,976,360,2512
Q102513,26.027,29.97,480,360,2513
Q102514,61.462,29.97,480,360,2514
Q102515,13.514,29.97,640,360,2515
Q102516,60.027,29.97,640,360,2516
Q102517,41.108,29.97,480,360,2517
Q102518,8.275,29.97,480,360,2518
Q102519,11.278,29.97,480,360,2519
Q102520,8.009,29.97,480,360,2520
Q102521,52.153,29.97,480,360,2521
Q102522,33.467,29.97,480,360,2522
Q102523,14.682,29.97,480,360,2523
Q102524,17.918,29.97,640,360,2524
Q102525,18.019,29.97,640,360,2525
Q102526,38.52,25.0,480,360,2526
Q102527,19.02,29.97,640,360,2527
Q102528,68.084,24.0,480,360,2528
Q102529,20.621,29.97,544,360,2529
Q102530,60.067,30.0,640,360,2530
Q102531,60.027,29.97,544,360,2531
Q102532,60.027,29.97,480,360,2532
Q102533,31.866,29.97,480,360,2533
Q102534,17.667,24.0,544,360,2534
Q102535,15.483,29.97,544,360,2535
Q102536,24.233,23.976,640,360,2536
Q102537,6.974,29.97,544,360,2537
Q102538,27.661,29.97,640,360,2538
Q102539,59.792,24.0,500,248,2539
Q102540,51.852,29.97,688,360,2540
Q102541,40.408,29.97,640,360,2541
Q102542,29.296,29.97,1280,360,2542
Q102543,42.0,24.0,544,360,2543
Q102544,17.018,29.97,640,360,2544
Q102545,27.128,29.97,480,360,2545
Q102546,18.719,29.97,480,360,2546
Q102547,31.4,25.0,640,360,2547
Q102548,9.01,29.97,640,360,2548
Q102549,10.444,29.97,480,360,2549
Q102550,22.223,29.97,480,360,2550
Q102551,23.624,29.97,480,360,2551
Q102552,35.934,30.0,544,360,2552
Q102553,33.801,29.97,640,360,2553
Q102554,24.834,30.0,360,608,2554
Q102555,46.534,30.0,436,328,2555
Q102556,48.616,29.97,640,360,2556
Q102557,69.334,30.0,1280,360,2557
Q102558,100.868,29.97,480,360,2558
Q102559,40.041,29.97,480,360,2559
Q102560,33.467,29.97,360,400,2560
Q102561,24.058,29.97,480,360,2561
Q102562,60.0,25.0,480,360,2562
Q102563,50.834,24.0,480,360,2563
Q102564,40.541,29.97,480,360,2564
Q102565,20.488,29.97,640,360,2565
Q102566,40.207,29.97,640,360,2566
Q102567,22.49,29.97,480,360,2567
Q102568,18.719,29.97,480,360,2568
Q102569,39.106,29.97,480,360,2569
Q102570,63.297,29.97,576,360,2570
Q102571,60.027,29.97,480,360,2571
Q102572,49.55,23.976,640,360,2572
Q102573,45.079,29.97,640,360,2573
Q102574,18.567,30.0,560,360,2574
Q102575,15.316,29.97,640,360,2575
Q102576,22.256,29.97,480,360,2576
Q102577,41.409,29.97,480,360,2577
Q102578,8.009,29.97,640,360,2578
Q102579,54.088,29.97,568,320,2579
Q102580,60.027,29.97,480,360,2580
Q102581,60.027,29.97,664,250,2581
Q102582,60.027,29.97,640,360,2582
Q102583,16.56,25.0,480,360,2583
Q102584,17.518,29.97,640,360,2584
Q102585,7.466,23.976,480,360,2585
Q102586,31.298,29.97,360,640,2586
Q102587,60.0,24.0,640,360,2587
Q102588,54.155,29.97,560,360,2588
Q102589,5.039,29.97,360,640,2589
Q102590,34.835,28.161465,640,360,2590
Q102591,60.027,29.97,480,360,2591
Q102592,25.793,29.97,480,360,2592
Q102593,58.726,29.97,360,672,2593
Q102594,16.884,29.97,640,360,2594
Q102595,25.526,29.97,640,360,2595
Q102596,8.109,29.97,480,360,2596
Q102597,43.711,29.97,360,480,2597
Q102598,60.027,29.97,640,360,2598
Q102599,103.804,29.97,1280,360,2599
Q102600,21.822,29.97,480,360,2600
Q102601,17.651,29.97,480,360,2601
Q102602,69.27,29.97,640,360,2602
Q102603,25.901,23.976,640,360,2603
Q102604,7.174,29.97,480,360,2604
Q102605,30.164,29.97,640,360,2605
Q102606,57.158,29.97,480,360,2606
Q102607,39.674,29.97,640,360,2607
Q102608,17.184,29.97,640,360,2608
Q102609,60.019,23.976,480,360,2609
Q102610,37.171,29.97,640,360,2610
Q102611,60.019,23.976,640,360,2611
Q102612,60.0,25.0,640,360,2612
Q102613,36.871,29.97,640,360,2613
Q102614,19.8,25.0,480,360,2614
Q102615,33.134,30.0,464,360,2615
Q102616,131.0,30.0,1280,360,2616
Q102617,10.478,29.97,640,360,2617
Q102618,60.027,29.97,544,360,2618
Q102619,36.17,29.97,480,360,2619
Q102620,11.16,25.0,480,360,2620
Q102621,31.867,30.0,480,360,2621
Q102622,10.344,29.97,480,360,2622
Q102623,30.965,29.97,480,360,2623
Q102624,13.047,29.97,544,360,2624
Q102625,55.89,29.97,640,360,2625
Q102626,11.345,29.97,640,360,2626
Q102627,52.434,30.0,624,360,2627
Q102628,32.733,29.97,640,360,2628
Q102629,29.296,29.97,480,360,2629
Q102630,60.027,29.97,480,360,2630
Q102631,10.011,29.97,480,360,2631
Q102632,33.968,29.97,480,360,2632
Q102633,29.163,29.97,360,608,2633
Q102634,11.145,29.97,480,360,2634
Q102635,21.147,23.976,640,360,2635
Q102636,27.094,29.97,480,360,2636
Q102637,41.609,29.97,480,360,2637
Q102638,41.534,30.0,338,254,2638
Q102639,60.0,25.0,480,360,2639
Q102640,101.535,29.97,640,360,2640
Q102641,60.027,29.97,640,360,2641
Q102642,8.409,29.97,640,360,2642
Q102643,17.018,29.97,640,360,2643
Q102644,22.456,29.97,640,360,2644
Q102645,13.014,29.97,640,360,2645
Q102646,27.094,29.97,640,360,2646
Q102647,34.969,29.97,302,572,2647
Q102648,8.009,29.97,640,360,2648
Q102649,39.415,23.976,640,360,2649
Q102650,17.184,29.97,320,568,2650
Q102651,31.68,25.0,480,360,2651
Q102652,19.186,29.97,360,480,2652
Q102653,25.36,25.0,544,360,2653
Q102654,11.879,29.97,360,480,2654
Q102655,58.959,29.97,688,360,2655
Q102656,55.89,29.97,480,360,2656
Q102657,60.027,29.97,544,360,2657
Q102658,60.027,29.97,480,360,2658
Q102659,32.033,29.97,480,360,2659
Q102660,30.631,29.97,480,360,2660
Q102661,61.729,29.97,360,544,2661
Q102662,33.134,29.97,544,360,2662
Q102663,60.027,29.97,480,360,2663
Q102664,11.512,29.97,640,360,2664
Q102665,42.443,29.97,480,360,2665
Q102666,20.312,23.976,480,360,2666
Q102667,16.417,29.97,480,360,2667
Q102668,37.004,29.97,320,568,2668
Q102669,21.822,29.97,640,360,2669
Q102670,60.027,29.97,640,360,2670
Q102671,39.967,30.0,480,360,2671
Q102672,45.546,29.97,480,360,2672
Q102673,69.136,29.97,640,360,2673
Q102674,33.167,29.97,480,360,2674
Q102675,15.016,23.976,640,360,2675
Q102676,12.847,29.97,480,360,2676
Q102677,60.027,29.97,640,360,2677
Q102678,16.384,29.97,640,360,2678
Q102679,60.0,24.0,640,360,2679
Q102680,59.1,30.0,480,360,2680
Q102681,44.045,29.97,640,360,2681
Q102682,41.934,30.0,432,360,2682
Q102683,20.488,29.97,640,360,2683
Q102684,20.988,29.97,480,360,2684
Q102685,55.823,29.97,480,360,2685
Q102686,26.694,29.97,480,360,2686
Q102687,20.396,23.976,360,640,2687
Q102688,32.933,29.97,592,360,2688
Q102689,69.403,29.97,848,360,2689
Q102690,20.521,29.97,640,360,2690
Q102691,57.182,24.850555,480,360,2691
Q102692,30.398,29.97,480,360,2692
Q102693,60.027,29.97,640,360,2693
Q102694,13.848,29.97,480,360,2694
Q102695,15.85,29.97,640,360,2695
Q102696,60.027,29.97,480,360,2696
Q102697,60.027,29.97,480,360,2697
Q102698,64.231,29.97,800,360,2698
Q102699,36.667,30.0,480,360,2699
Q102700,30.898,29.97,480,360,2700
Q102701,37.271,29.97,480,360,2701
Q102702,54.288,29.97,640,360,2702
Q102703,19.186,29.97,480,360,2703
Q102704,38.88,25.0,568,320,2704
Q102705,14.448,29.97,640,360,2705
Q102706,32.7,30.0,672,360,2706
Q102707,51.419,29.97,640,360,2707
Q102708,77.934,30.0,360,544,2708
Q102709,48.049,29.97,640,360,2709
Q102710,18.786,29.97,480,360,2710
Q102711,14.515,29.97,640,360,2711
Q102712,37.267,30.0,480,360,2712
Q102713,36.937,29.97,480,360,2713
Q102714,5.006,29.97,480,360,2714
Q102715,60.0,25.0,480,360,2715
Q102716,25.92,25.0,480,360,2716
Q102717,47.8,30.0,960,360,2717
Q102718,7.341,29.97,640,360,2718
Q102719,48.082,29.97,640,360,2719
Q102720,67.868,29.97,944,360,2720
Q102721,12.813,29.97,480,360,2721
Q102722,57.391,29.97,640,360,2722
Q102723,17.918,29.97,480,360,2723
Q102724,59.727,23.976,640,360,2724
Q102725,7.508,29.97,640,360,2725
Q102726,66.24,25.0,1280,360,2726
Q102727,47.748,29.97,480,360,2727
Q102728,46.567,30.0,480,360,2728
Q102729,60.027,29.97,480,360,2729
Q102730,11.679,23.976,640,360,2730
Q102731,51.12,25.0,480,360,2731
Q102732,60.027,29.97,480,360,2732
Q102733,24.592,29.97,480,360,2733
Q102734,40.041,29.97,640,360,2734
Q102735,38.16,25.0,480,360,2735
Q102736,60.027,29.97,640,360,2736
Q102737,98.699,29.97,448,360,2737
Q102738,46.934,30.0,480,360,2738
Q102739,16.717,29.97,480,360,2739
Q102740,31.165,29.97,480,360,2740
Q102741,39.273,29.97,640,360,2741
Q102742,7.641,29.97,640,360,2742
Q102743,87.934,30.0,360,400,2743
Q102744,8.642,29.97,640,360,2744
Q102745,82.917,29.97,480,360,2745
Q102746,9.75,24.0,544,360,2746
Q102747,32.209,24.0,640,360,2747
Q102748,15.449,29.97,640,360,2748
Q102749,81.615,29.97,480,360,2749
Q102750,54.255,29.97,528,360,2750
Q102751,75.476,29.97,640,360,2751
Q102752,7.074,29.97,360,640,2752
Q102753,51.652,29.97,480,360,2753
Q102754,60.027,29.97,480,360,2754
Q102755,88.8,30.0,480,360,2755
Q102756,10.544,29.97,480,360,2756
Q102757,18.234,30.0,704,360,2757
Q102758,14.548,29.97,640,360,2758
Q102759,59.36,29.97,360,720,2759
Q102760,17.0,24.0,640,360,2760
Q102761,11.545,29.97,480,360,2761
Q102762,14.548,29.97,640,360,2762
Q102763,23.767,30.0,568,320,2763
Q102764,50.451,29.97,520,350,2764
Q102765,9.51,29.97,480,360,2765
Q102766,30.431,29.97,480,360,2766
Q102767,54.088,29.97,568,320,2767
Q102768,15.316,29.97,640,360,2768
Q102769,60.027,29.97,480,360,2769
Q102770,21.355,29.97,640,360,2770
Q102771,31.365,29.97,480,360,2771
Q102772,26.427,29.97,640,360,2772
Q102773,12.58,29.97,480,360,2773
Q102774,60.027,29.97,640,360,2774
Q102775,16.984,29.97,360,608,2775
Q102776,31.699,29.97,480,360,2776
Q102777,18.185,29.97,480,360,2777
Q102778,30.331,29.97,480,360,2778
Q102779,30.998,29.97,480,360,2779
Q102780,71.9,30.0,480,360,2780
Q102781,60.027,29.97,480,360,2781
Q102782,20.021,29.97,640,360,2782
Q102783,28.796,29.97,480,360,2783
Q102784,39.073,29.97,640,360,2784
Q102785,60.027,29.97,480,360,2785
Q102786,12.346,29.97,480,360,2786
Q102787,54.088,29.97,480,360,2787
Q102788,60.0,25.0,480,360,2788
Q102789,11.012,29.97,480,360,2789
Q102790,30.531,29.97,480,360,2790
Q102791,19.27,23.976,640,360,2791
Q102792,26.9,30.0,640,360,2792
Q102793,46.313,29.97,624,360,2793
Q102794,35.934,30.0,360,400,2794
Q102795,60.027,29.97,480,360,2795
Q102796,20.021,29.97,500,332,2796
Q102797,59.56,29.97,480,360,2797
Q102798,45.012,29.97,480,360,2798
Q102799,19.867,30.0,480,360,2799
Q102800,17.585,29.97,640,360,2800
Q102801,60.027,29.97,480,360,2801
Q102802,60.027,29.97,640,360,2802
Q102803,55.79,29.97,480,360,2803
Q102804,55.189,29.97,480,360,2804
Q102805,60.027,29.97,640,360,2805
Q102806,25.86,29.97,480,360,2806
Q102807,47.448,29.97,640,360,2807
Q102808,60.027,29.97,480,360,2808
Q102809,60.027,29.97,640,360,2809
Q102810,30.331,29.97,544,360,2810
Q102811,60.027,29.97,480,360,2811
Q102812,27.111,23.976,640,360,2812
Q102813,64.765,29.97,360,544,2813
Q102814,19.1,30.0,258,486,2814
Q102815,11.52,25.0,480,360,2815
Q102816,40.975,29.97,360,448,2816
Q102817,25.934,30.0,640,360,2817
Q102818,60.0,30.0,360,544,2818
Q102819,10.444,29.97,640,360,2819
Q102820,62.296,29.97,480,360,2820
Q102821,14.76,25.0,480,360,2821
Q102822,10.211,29.97,640,360,2822
Q102823,60.027,29.97,640,360,2823
Q102824,19.979,23.976,640,360,2824
Q102825,14.807,23.976,480,360,2825
Q102826,40.508,29.97,480,360,2826
Q102827,28.0,24.0,640,360,2827
Q102828,52.153,29.97,480,360,2828
Q102829,30.831,29.97,480,360,2829
Q102830,53.954,29.97,416,360,2830
Q102831,44.867,30.0,1280,360,2831
Q102832,15.016,29.97,544,360,2832
Q102833,60.019,23.976,360,480,2833
Q102834,40.792,24.0,640,360,2834
Q102835,6.14,29.97,360,368,2835
Q102836,60.027,29.97,360,480,2836
Q102837,72.006,29.97,640,360,2837
Q102838,71.567,30.0,244,238,2838
Q102839,40.374,29.97,688,360,2839
Q102840,11.679,29.97,640,360,2840
Q102841,18.085,29.97,480,360,2841
Q102842,15.449,29.97,480,360,2842
Q102843,29.363,29.97,640,360,2843
Q102844,35.102,29.97,640,360,2844
Q102845,51.519,29.97,480,360,2845
Q102846,60.027,29.97,480,360,2846
Q102847,18.185,29.97,480,360,2847
Q102848,12.513,29.97,640,360,2848
Q102849,34.459,24.0,640,360,2849
Q102850,23.19,23.976,640,360,2850
Q102851,33.534,29.97,640,360,2851
Q102852,6.48,25.0,480,360,2852
Q102853,14.015,29.97,640,360,2853
Q102854,6.974,29.97,480,360,2854
Q102855,115.6,30.0,480,360,2855
Q102856,60.019,23.976,608,360,2856
Q102857,60.027,29.97,640,360,2857
Q102858,60.0,24.0,640,360,2858
Q102859,21.889,29.97,360,544,2859
Q102860,34.301,29.97,640,352,2860
Q102861,21.455,29.97,480,360,2861
Q102862,47.048,29.97,640,360,2862
Q102863,60.027,29.97,480,360,2863
Q102864,40.174,29.97,480,360,2864
Q102865,32.875,24.0,430,306,2865
Q102866,64.067,30.0,640,360,2866
Q102867,16.017,29.97,640,360,2867
Q102868,24.025,29.97,640,360,2868
Q102869,10.544,29.97,480,360,2869
Q102870,19.061,23.976,480,360,2870
Q102871,42.267,30.0,560,324,2871
Q102872,40.975,29.97,360,400,2872
Q102873,59.727,29.97,736,360,2873
Q102874,21.634,30.0,528,360,2874
Q102875,19.387,29.97,464,360,2875
Q102876,11.0,24.0,640,360,2876
Q102877,16.851,29.97,480,360,2877
Q102878,60.027,29.97,480,360,2878
Q102879,11.846,29.97,480,360,2879
Q102880,8.776,29.97,568,320,2880
Q102881,14.76,25.0,480,360,2881
Q102882,54.088,29.97,480,360,2882
Q102883,9.243,29.97,480,360,2883
Q102884,13.222,23.976,360,640,2884
Q102885,20.88,25.0,480,360,2885
Q102886,24.458,29.97,568,320,2886
Q102887,10.378,29.97,672,360,2887
Q102888,60.027,29.97,640,360,2888
Q102889,60.027,29.97,640,360,2889
Q102890,11.178,29.97,480,360,2890
Q102891,13.18,23.976,544,360,2891
Q102892,26.267,30.0,360,960,2892
Q102893,57.391,29.97,360,640,2893
Q102894,36.0,30.0,464,360,2894
Q102895,60.027,29.97,480,360,2895
Q102896,60.019,23.976,512,340,2896
Q102897,47.16,25.0,480,360,2897
Q102898,34.66,23.976,640,360,2898
Q102899,60.027,29.97,640,360,2899
Q102900,16.15,29.97,640,360,2900
Q102901,22.49,29.97,480,360,2901
Q102902,28.8,25.0,480,360,2902
Q102903,51.886,29.97,640,360,2903
Q102904,41.342,29.97,512,360,2904
Q102905,30.698,23.976,480,360,2905
Q102906,14.682,29.97,640,360,2906
Q102907,16.017,29.97,480,360,2907
Q102908,21.889,29.97,480,360,2908
Q102909,14.807,23.976,640,360,2909
Q102910,16.45,29.97,480,360,2910
Q102911,46.0,25.0,544,360,2911
Q102912,27.294,29.97,480,360,2912
Q102913,10.011,29.97,480,360,2913
Q102914,15.549,29.97,480,360,2914
Q102915,42.51,29.97,1280,360,2915
Q102916,6.007,29.97,480,360,2916
Q102917,89.99,29.97,480,360,2917
Q102918,60.027,29.97,480,360,2918
Q102919,13.514,29.97,640,360,2919
Q102920,31.699,29.97,480,360,2920
Q102921,60.027,29.97,480,360,2921
Q102922,27.661,29.97,480,360,2922
Q102923,24.091,29.97,640,360,2923
Q102924,24.36,25.0,480,360,2924
Q102925,21.522,29.97,480,360,2925
Q102926,10.878,29.97,256,294,2926
Q102927,60.027,29.97,640,360,2927
Q102928,39.24,29.97,512,360,2928
Q102929,24.859,29.97,480,360,2929
Q102930,38.3,30.0,432,360,2930
Q102931,36.367,30.0,480,360,2931
Q102932,14.548,29.97,480,360,2932
Q102933,60.027,29.97,480,360,2933
Q102934,7.008,29.97,480,360,2934
Q102935,31.165,29.97,400,360,2935
Q102936,76.534,30.0,480,360,2936
Q102937,57.491,29.97,640,360,2937
Q102938,14.949,29.97,640,360,2938
Q102939,27.928,29.97,640,360,2939
Q102940,37.067,30.0,480,360,2940
Q102941,50.959,24.0,960,360,2941
Q102942,37.571,29.97,606,352,2942
Q102943,35.569,29.97,640,360,2943
Q102944,6.874,29.97,640,360,2944
Q102945,33.567,29.97,608,360,2945
Q102946,56.824,29.97,640,360,2946
Q102947,26.0,30.0,414,310,2947
Q102948,30.7,30.0,640,360,2948
Q102949,6.72,25.0,640,360,2949
Q102950,9.72,25.0,640,360,2950
Q102951,60.027,29.97,640,360,2951
Q102952,38.606,29.97,480,360,2952
Q102953,27.0,25.0,480,360,2953
Q102954,60.027,29.97,544,360,2954
Q102955,10.811,29.97,480,360,2955
Q102956,60.027,29.97,608,360,2956
Q102957,60.027,29.97,480,360,2957
